id,prompt,expected,actual
897,"Extract info: ByteShift-897, IoT, Singapore, founded 2006, 3904 employees, $487.1M revenue.","{""company"": ""ByteShift-897"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2006, ""employees"": 3904, ""revenue_m"": 487.1}","{""company"": ""ByteShift-897"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2006, ""employees"": 3904}"
898,"Extract info: ByteShift-898, AI/ML, New York, founded 2000, 4769 employees, $29.3M revenue.","{""company"": ""ByteShift-898"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2000, ""employees"": 4769, ""revenue_m"": 29.3}","{""company"": ""ByteShift-898"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2000, ""employees"": 4769, ""revenue_m"": 29.3}"
899,"Extract info: DataSync-899, HealthTech, Sydney, founded 1993, 2238 employees, $180.6M revenue.","{""company"": ""DataSync-899"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 1993, ""employees"": 2238, ""revenue_m"": 180.6}","{""company"": ""DataSync #899"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 1993, ""employees"": 2238, ""revenue_m"": 180.6}"
900,"Extract info: ByteShift-900, AI/ML, New York, founded 2008, 4343 employees, $319.5M revenue.","{""company"": ""ByteShift-900"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2008, ""employees"": 4343, ""revenue_m"": 319.5}","{""company"": ""ByteShift-900"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2008, ""employees"": 4343, ""revenue_m"": 319.5}"
901,"Extract info: CloudNine-901, FinTech, London, founded 2000, 4459 employees, $161.4M revenue.","{""company"": ""CloudNine-901"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2000, ""employees"": 4459, ""revenue_m"": 161.4}","{""company"": ""CloudNine-901"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2000, ""employees"": 4459, ""revenue_m"": 161.4}"
902,"Extract info: NetPulse-902, Cybersecurity, Berlin, founded 1996, 4382 employees, $290.1M revenue.","{""company"": ""NetPulse-902"", ""city"": ""Berlin"", ""industry"": ""Cybersecurity"", ""founded"": 1996, ""employees"": 4382, ""revenue_m"": 290.1}","{""company"": ""NetPulse-902"", ""city"": ""Berlin"", ""industry"": ""Cybersecurity"", ""founded"": 1996, ""employees"": 4382}"
903,"Extract info: Acme-903, AI/ML, London, founded 2013, 3977 employees, $206.1M revenue.","{""company"": ""Acme-903"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 2013, ""employees"": 3977, ""revenue_m"": 206.1}",Error: extraction failed
904,"Extract info: DataSync-904, EdTech, San Francisco, founded 1999, 4128 employees, $110.6M revenue.","{""company"": ""DataSync-904"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 4128, ""revenue_m"": 110.6}","{""company"": ""DataSync-904"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 4128, ""revenue_m"": 110.6}"
905,"Extract info: ArcNode-905, IoT, San Francisco, founded 2019, 630 employees, $58.4M revenue.","{""company"": ""ArcNode-905"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2019, ""employees"": 630, ""revenue_m"": 58.4}","{""company"": ""ArcNode-905"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2019, ""employees"": 630, ""revenue_m"": 58.4}"
906,"Extract info: Acme-906, Cybersecurity, Singapore, founded 2009, 2975 employees, $69.6M revenue.","{""company"": ""Acme-906"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2009, ""employees"": 2975, ""revenue_m"": 69.6}","{""company"": ""Acme-906"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2009, ""employees"": 2975, ""revenue_m"": 69.6}"
907,"Extract info: PrismAI-907, HealthTech, Sydney, founded 2009, 240 employees, $372.3M revenue.","{""company"": ""PrismAI-907"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 240, ""revenue_m"": 372.3}","{""company"": ""PrismAI-907"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 240, ""revenue_m"": 372.3}"
908,"Extract info: DataSync-908, EdTech, London, founded 2009, 1031 employees, $105.0M revenue.","{""company"": ""DataSync-908"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 2009, ""employees"": 1031, ""revenue_m"": 105.0}","{""company"": ""DataSync-908"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": ""2009"", ""revenue_m"": 105.0}"
909,"Extract info: CoreStack-909, FinTech, San Francisco, founded 1991, 3972 employees, $378.7M revenue.","{""company"": ""CoreStack-909"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 1991, ""employees"": 3972, ""revenue_m"": 378.7}","{""company"": ""CoreStack-909"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 1991, ""employees"": 3972, ""revenue_m"": 378.7}"
910,"Extract info: TechFlow-910, SaaS, New York, founded 2020, 979 employees, $454.3M revenue.","{""company"": ""TechFlow-910"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": 2020, ""employees"": 979, ""revenue_m"": 454.3}","{""company"": ""TechFlow-910"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": 2020, ""employees"": 979, ""revenue_m"": 454.3}"
911,"Extract info: NetPulse-911, FinTech, New York, founded 1997, 4934 employees, $102.8M revenue.","{""company"": ""NetPulse-911"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1997, ""employees"": 4934, ""revenue_m"": 102.8}","{""company"": ""NetPulse-911"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1997, ""employees"": 4934, ""revenue_m"": 102.8, ""ceo"": ""John Doe""}"
912,"Extract info: DataSync-912, SaaS, Sydney, founded 1995, 1197 employees, $422.9M revenue.","{""company"": ""DataSync-912"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 1995, ""employees"": 1197, ""revenue_m"": 422.9}",Error: extraction failed
913,"Extract info: PrismAI-913, Cybersecurity, Sydney, founded 2000, 4106 employees, $390.4M revenue.","{""company"": ""PrismAI-913"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2000, ""employees"": 4106, ""revenue_m"": 390.4}","{""company"": ""PrismAI #913"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2000, ""employees"": 4106, ""revenue_m"": 390.4}"
914,"Extract info: ArcNode-914, FinTech, San Francisco, founded 1990, 4337 employees, $108.6M revenue.","{""company"": ""ArcNode-914"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 1990, ""employees"": 4337, ""revenue_m"": 108.6}","{""company"": ""ArcNode-914"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 1990, ""employees"": 4337, ""revenue_m"": 108.6}"
915,"Extract info: NetPulse-915, SaaS, London, founded 1996, 1758 employees, $460.2M revenue.","{""company"": ""NetPulse-915"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 1758, ""revenue_m"": 460.2}","{""company"": ""NetPulse-915"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 1758}"
916,"Extract info: VoltGrid-916, HealthTech, Sydney, founded 2018, 884 employees, $90.5M revenue.","{""company"": ""VoltGrid-916"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 2018, ""employees"": 884, ""revenue_m"": 90.5}","{""company"": ""VoltGrid-916"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 2018, ""employees"": 884, ""revenue_m"": 90.5}"
917,"Extract info: CoreStack-917, EdTech, Toronto, founded 2022, 1869 employees, $203.8M revenue.","{""company"": ""CoreStack-917"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2022, ""employees"": 1869, ""revenue_m"": 203.8}","{""company"": ""CoreStack-917"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": ""2022"", ""employees"": 1869, ""revenue_m"": 203.8}"
918,"Extract info: ByteShift-918, Robotics, San Francisco, founded 1997, 4262 employees, $68.0M revenue.","{""company"": ""ByteShift-918"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 1997, ""employees"": 4262, ""revenue_m"": 68.0}","{""company"": ""ByteShift-918"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": ""1997"", ""employees"": 4262, ""revenue_m"": 68.0}"
919,"Extract info: NetPulse-919, FinTech, New York, founded 2010, 4049 employees, $57.9M revenue.","{""company"": ""NetPulse-919"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2010, ""employees"": 4049, ""revenue_m"": 57.9}","{""company"": ""NetPulse-919"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2010, ""employees"": 4049, ""revenue_m"": 57.9}"
920,"Extract info: PrismAI-920, Robotics, Berlin, founded 2004, 4542 employees, $203.7M revenue.","{""company"": ""PrismAI-920"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2004, ""employees"": 4542, ""revenue_m"": 203.7}","{""company"": ""PrismAI-920"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": ""2004"", ""revenue_m"": 203.7}"
921,"Extract info: CoreStack-921, FinTech, Tokyo, founded 2020, 3015 employees, $89.7M revenue.","{""company"": ""CoreStack-921"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2020, ""employees"": 3015, ""revenue_m"": 89.7}","{""company"": ""CoreStack-921"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": ""2020"", ""revenue_m"": 89.7}"
922,"Extract info: VoltGrid-922, IoT, San Francisco, founded 2018, 4286 employees, $329.3M revenue.","{""company"": ""VoltGrid-922"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 4286, ""revenue_m"": 329.3}","{""company"": ""VoltGrid-922"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 4286, ""revenue_m"": 329.3}"
923,"Extract info: DataSync-923, IoT, Toronto, founded 1996, 1387 employees, $32.4M revenue.","{""company"": ""DataSync-923"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 1996, ""employees"": 1387, ""revenue_m"": 32.4}","{""company"": ""DataSync-923"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": ""1996"", ""revenue_m"": 32.4}"
924,"Extract info: ByteShift-924, IoT, Tokyo, founded 1997, 1912 employees, $419.1M revenue.","{""company"": ""ByteShift-924"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 1997, ""employees"": 1912, ""revenue_m"": 419.1}","{""company"": ""ByteShift-924"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 1997, ""employees"": 1912, ""revenue_m"": 419.1}"
925,"Extract info: PrismAI-925, IoT, Berlin, founded 2012, 3902 employees, $333.4M revenue.","{""company"": ""PrismAI-925"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2012, ""employees"": 3902, ""revenue_m"": 333.4}",Error: extraction failed
926,"Extract info: VoltGrid-926, HealthTech, Berlin, founded 2019, 890 employees, $61.2M revenue.","{""company"": ""VoltGrid-926"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 890, ""revenue_m"": 61.2}","{""company"": ""VoltGrid-926"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 890, ""revenue_m"": 61.2}"
927,"Extract info: CloudNine-927, SaaS, London, founded 1996, 437 employees, $415.2M revenue.","{""company"": ""CloudNine-927"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 437, ""revenue_m"": 415.2}","{""company"": ""CloudNine-927"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 1996, ""employees"": 437, ""revenue_m"": 415.2}"
928,"Extract info: Acme-928, IoT, London, founded 2010, 1256 employees, $151.4M revenue.","{""company"": ""Acme-928"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 2010, ""employees"": 1256, ""revenue_m"": 151.4}","{""company"": ""Acme #928"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 2010, ""employees"": 1256, ""revenue_m"": 151.4}"
929,"Extract info: TechFlow-929, Robotics, Singapore, founded 2002, 2409 employees, $331.1M revenue.","{""company"": ""TechFlow-929"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2002, ""employees"": 2409, ""revenue_m"": 331.1}","{""company"": ""TechFlow-929"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2002, ""employees"": 2409, ""revenue_m"": 331.1}"
930,"Extract info: NetPulse-930, SaaS, Sydney, founded 1992, 3530 employees, $440.1M revenue.","{""company"": ""NetPulse-930"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 1992, ""employees"": 3530, ""revenue_m"": 440.1}","{""company"": ""NetPulse-930"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 1992, ""employees"": 3530, ""revenue_m"": 440.1}"
931,"Extract info: VoltGrid-931, IoT, Sydney, founded 2018, 3770 employees, $18.1M revenue.","{""company"": ""VoltGrid-931"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 3770, ""revenue_m"": 18.1}","{""company"": ""VoltGrid-931"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2018, ""employees"": 3770, ""revenue_m"": 18.1}"
932,"Extract info: NetPulse-932, Robotics, London, founded 2017, 1106 employees, $156.3M revenue.","{""company"": ""NetPulse-932"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 1106, ""revenue_m"": 156.3}","{""company"": ""NetPulse-932"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2017, ""employees"": 1106, ""revenue_m"": 156.3}"
933,"Extract info: TechFlow-933, Robotics, Singapore, founded 2020, 4610 employees, $427.2M revenue.","{""company"": ""TechFlow-933"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2020, ""employees"": 4610, ""revenue_m"": 427.2}","{""company"": ""TechFlow-933"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2020, ""employees"": 4610, ""revenue_m"": 427.2}"
934,"Extract info: CoreStack-934, Robotics, Berlin, founded 2014, 2894 employees, $383.3M revenue.","{""company"": ""CoreStack-934"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2014, ""employees"": 2894, ""revenue_m"": 383.3}","{""company"": ""CoreStack-934"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2014, ""employees"": 2894, ""revenue_m"": 383.3}"
935,"Extract info: Acme-935, SaaS, New York, founded 1998, 3006 employees, $174.5M revenue.","{""company"": ""Acme-935"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": 1998, ""employees"": 3006, ""revenue_m"": 174.5}","{""company"": ""Acme-935"", ""city"": ""New York"", ""industry"": ""SaaS"", ""founded"": ""1998"", ""employees"": 3006, ""revenue_m"": 174.5}"
936,"Extract info: Acme-936, IoT, Sydney, founded 1996, 3512 employees, $172.6M revenue.","{""company"": ""Acme-936"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 1996, ""employees"": 3512, ""revenue_m"": 172.6}","{""company"": ""Acme-936"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 1996, ""employees"": 3512, ""revenue_m"": 172.6}"
937,"Extract info: ByteShift-937, EdTech, New York, founded 2005, 1927 employees, $324.1M revenue.","{""company"": ""ByteShift-937"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 2005, ""employees"": 1927, ""revenue_m"": 324.1}","{""company"": ""ByteShift #937"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 2005, ""employees"": 1927, ""revenue_m"": 324.1}"
938,"Extract info: TechFlow-938, FinTech, Berlin, founded 2011, 1395 employees, $10.0M revenue.","{""company"": ""TechFlow-938"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2011, ""employees"": 1395, ""revenue_m"": 10.0}","{""company"": ""TechFlow-938"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2011, ""employees"": 1395, ""revenue_m"": 10.0}"
939,"Extract info: VoltGrid-939, IoT, Toronto, founded 2007, 172 employees, $348.0M revenue.","{""company"": ""VoltGrid-939"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 2007, ""employees"": 172, ""revenue_m"": 348.0}","{""company"": ""VoltGrid #939"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 2007, ""employees"": 172, ""revenue_m"": 348.0}"
940,"Extract info: ByteShift-940, IoT, Toronto, founded 2010, 4695 employees, $49.0M revenue.","{""company"": ""ByteShift-940"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 2010, ""employees"": 4695, ""revenue_m"": 49.0}","{""company"": ""ByteShift-940"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 2010, ""employees"": 4695, ""revenue_m"": 49.0}"
941,"Extract info: CloudNine-941, Robotics, Sydney, founded 2022, 2786 employees, $83.4M revenue.","{""company"": ""CloudNine-941"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2022, ""employees"": 2786, ""revenue_m"": 83.4}","{""company"": ""CloudNine-941"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2022, ""employees"": 2786, ""revenue_m"": 83.4}"
942,"Extract info: CoreStack-942, Robotics, Tokyo, founded 1994, 4394 employees, $107.1M revenue.","{""company"": ""CoreStack-942"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 1994, ""employees"": 4394, ""revenue_m"": 107.1}","{""company"": ""CoreStack-942"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 1994, ""employees"": 4394, ""revenue_m"": 107.1}"
943,"Extract info: NetPulse-943, EdTech, Toronto, founded 1995, 4741 employees, $47.5M revenue.","{""company"": ""NetPulse-943"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 4741, ""revenue_m"": 47.5}","{""company"": ""NetPulse-943"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 4741, ""revenue_m"": 47.5}"
944,"Extract info: TechFlow-944, IoT, Singapore, founded 2003, 2850 employees, $397.8M revenue.","{""company"": ""TechFlow-944"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2003, ""employees"": 2850, ""revenue_m"": 397.8}","{""company"": ""TechFlow-944"", ""city"": ""London"", ""industry"": ""IoT"", ""founded"": 2003, ""employees"": 2850, ""revenue_m"": 397.8}"
945,"Extract info: ArcNode-945, IoT, Berlin, founded 2024, 2571 employees, $100.1M revenue.","{""company"": ""ArcNode-945"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2024, ""employees"": 2571, ""revenue_m"": 100.1}","{""company"": ""ArcNode-945"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2024, ""employees"": 2571, ""revenue_m"": 100.1}"
